id,candidate_id,job_id,prospect,status,current_stage_id,source_id,credited_to_id,recruiter_id,coordinator_id,rejection_reason_id,job_post_id,location_address,applied_at,rejected_at,hired_at,last_activity_at,created_at,updated_at
132,100132,97,False,active,1534,7,7,7,10,,,"Peoria, IL",2025-05-14T00:00:00Z,,,2025-07-09T00:00:00Z,2025-05-12T21:00:00Z,2025-08-03T00:00:00Z
133,100133,170,False,hired,262,24,5,5,10,,,"Peoria, IL",2024-03-03T00:00:00Z,,2024-04-19T00:00:00Z,2024-03-11T00:00:00Z,2024-03-02T16:00:00Z,2024-03-31T00:00:00Z
134,100134,306,False,active,252,30,9,9,6,,,"Ann Arbor, MI",2025-05-27T00:00:00Z,,,2025-08-12T00:00:00Z,2025-05-25T17:00:00Z,2025-08-31T00:00:00Z
135,100135,6,False,hired,1007,2,7,7,2,,,"Milwaukee, WI",2025-08-17T00:00:00Z,,2025-11-07T00:00:00Z,2025-09-26T00:00:00Z,2025-08-16T14:00:00Z,2025-10-17T00:00:00Z
136,100136,196,False,active,716,8,5,5,2,,,"Peoria, IL",2025-01-10T00:00:00Z,,,2025-01-19T00:00:00Z,2025-01-08T02:00:00Z,2025-02-02T00:00:00Z
137,100137,182,False,hired,227,6,9,9,2,,,"South Bend, IN",2024-02-05T00:00:00Z,,2024-04-04T00:00:00Z,2024-02-12T00:00:00Z,2024-02-03T16:00:00Z,2024-03-09T00:00:00Z
138,100138,84,False,rejected,1098,27,9,9,10,2.0,,"Detroit, MI",2024-09-29T00:00:00Z,2024-10-20T00:00:00Z,,2024-12-26T00:00:00Z,2024-09-27T20:00:00Z,2024-12-27T00:00:00Z
139,100139,189,False,rejected,1093,28,1,1,10,1.0,,"Detroit, MI",2025-04-22T00:00:00Z,2025-06-06T00:00:00Z,,2025-05-15T00:00:00Z,2025-04-21T11:00:00Z,2025-06-02T00:00:00Z
140,100140,302,False,active,1296,5,9,9,10,,,"Grand Rapids, MI",2024-07-07T00:00:00Z,,,2024-10-18T00:00:00Z,2024-07-06T08:00:00Z,2024-10-30T00:00:00Z
141,100141,57,False,rejected,952,10,7,7,6,4.0,,"Ann Arbor, MI",2025-07-16T00:00:00Z,2025-08-31T00:00:00Z,,2025-08-18T00:00:00Z,2025-07-14T17:00:00Z,2025-09-02T00:00:00Z
142,100142,165,False,rejected,773,7,7,7,2,6.0,,"Milwaukee, WI",2025-10-01T00:00:00Z,2025-11-23T00:00:00Z,,2025-12-31T00:00:00Z,2025-09-30T09:00:00Z,2026-01-29T00:00:00Z
143,100143,102,False,active,102,31,5,5,10,,,"Madison, WI",2024-12-20T00:00:00Z,,,2025-03-07T00:00:00Z,2024-12-19T08:00:00Z,2025-03-25T00:00:00Z
144,100144,61,False,rejected,408,31,9,9,6,5.0,,"Rockford, IL",2025-02-08T00:00:00Z,2025-03-14T00:00:00Z,,2025-04-20T00:00:00Z,2025-02-06T20:00:00Z,2025-04-23T00:00:00Z
145,100145,223,False,hired,1007,20,9,9,6,,,"Peoria, IL",2024-11-08T00:00:00Z,,2025-01-16T00:00:00Z,2025-02-22T00:00:00Z,2024-11-06T21:00:00Z,2025-03-13T00:00:00Z
146,100146,186,False,active,1365,24,5,5,10,,,"Chicago, IL",2025-12-30T00:00:00Z,,,2026-01-05T00:00:00Z,2025-12-28T07:00:00Z,2026-02-02T00:00:00Z
147,100147,47,False,active,261,12,1,1,10,,,"Chicago, IL",2025-04-02T00:00:00Z,,,2025-05-26T00:00:00Z,2025-03-31T10:00:00Z,2025-05-27T00:00:00Z
148,100148,225,False,rejected,1087,5,1,1,2,7.0,,"Fort Wayne, IN",2025-05-18T00:00:00Z,2025-06-13T00:00:00Z,,2025-05-29T00:00:00Z,2025-05-16T08:00:00Z,2025-06-20T00:00:00Z
149,100149,214,False,rejected,162,9,9,9,6,2.0,,"Indianapolis, IN",2025-12-15T00:00:00Z,2026-01-08T00:00:00Z,,2026-03-21T00:00:00Z,2025-12-13T19:00:00Z,2026-04-17T00:00:00Z
150,100150,127,False,active,21,10,5,5,10,,,"Chicago, IL",2024-02-04T00:00:00Z,,,2024-06-03T00:00:00Z,2024-02-02T11:00:00Z,2024-06-30T00:00:00Z
151,100151,294,False,rejected,1015,26,5,5,2,3.0,,"Chicago, IL",2024-08-27T00:00:00Z,2024-09-12T00:00:00Z,,2024-12-06T00:00:00Z,2024-08-26T17:00:00Z,2024-12-13T00:00:00Z
152,100152,175,False,rejected,809,1,9,9,6,5.0,,"Ann Arbor, MI",2024-01-11T00:00:00Z,2024-01-30T00:00:00Z,,2024-04-11T00:00:00Z,2024-01-09T22:00:00Z,2024-04-27T00:00:00Z
153,100153,294,False,active,705,9,5,5,6,,,"Indianapolis, IN",2025-11-18T00:00:00Z,,,2025-12-01T00:00:00Z,2025-11-16T08:00:00Z,2025-12-27T00:00:00Z
154,100154,55,False,rejected,1346,8,5,5,6,1.0,,"Rockford, IL",2025-07-12T00:00:00Z,2025-08-11T00:00:00Z,,2025-09-09T00:00:00Z,2025-07-10T07:00:00Z,2025-09-21T00:00:00Z
155,100155,37,False,rejected,1178,16,1,1,10,3.0,,"Detroit, MI",2024-11-23T00:00:00Z,2024-12-09T00:00:00Z,,2025-01-30T00:00:00Z,2024-11-22T18:00:00Z,2025-02-07T00:00:00Z
156,100156,194,False,hired,252,21,5,5,10,,,"South Bend, IN",2024-12-07T00:00:00Z,,2025-01-09T00:00:00Z,2025-03-28T00:00:00Z,2024-12-05T15:00:00Z,2025-04-24T00:00:00Z
157,100157,114,False,rejected,414,14,7,7,2,2.0,,"Milwaukee, WI",2024-05-18T00:00:00Z,2024-07-06T00:00:00Z,,2024-06-21T00:00:00Z,2024-05-17T03:00:00Z,2024-07-11T00:00:00Z
158,100158,133,False,hired,226,4,1,1,2,,,"Peoria, IL",2024-06-06T00:00:00Z,,2024-06-23T00:00:00Z,2024-08-03T00:00:00Z,2024-06-04T19:00:00Z,2024-08-16T00:00:00Z
159,100159,280,False,hired,1103,22,1,1,6,,,"Ann Arbor, MI",2024-08-26T00:00:00Z,,2024-09-26T00:00:00Z,2024-10-19T00:00:00Z,2024-08-25T02:00:00Z,2024-11-16T00:00:00Z
160,100160,65,False,active,472,6,5,5,10,,,"Fort Wayne, IN",2025-10-11T00:00:00Z,,,2025-12-18T00:00:00Z,2025-10-09T05:00:00Z,2026-01-11T00:00:00Z
161,100161,138,False,rejected,959,21,1,1,6,6.0,,"Madison, WI",2025-04-16T00:00:00Z,2025-05-29T00:00:00Z,,2025-08-10T00:00:00Z,2025-04-15T12:00:00Z,2025-09-01T00:00:00Z
162,100162,328,False,rejected,376,31,7,7,10,1.0,,"Peoria, IL",2024-06-04T00:00:00Z,2024-06-22T00:00:00Z,,2024-09-06T00:00:00Z,2024-06-02T12:00:00Z,2024-09-27T00:00:00Z
163,100163,218,False,rejected,149,13,1,1,6,1.0,,"Madison, WI",2024-06-15T00:00:00Z,2024-08-12T00:00:00Z,,2024-07-03T00:00:00Z,2024-06-13T18:00:00Z,2024-07-23T00:00:00Z
164,100164,90,False,active,1346,28,9,9,6,,,"Milwaukee, WI",2025-02-17T00:00:00Z,,,2025-04-01T00:00:00Z,2025-02-15T06:00:00Z,2025-04-13T00:00:00Z
165,100165,174,False,active,17,21,7,7,2,,,"Fort Wayne, IN",2024-09-14T00:00:00Z,,,2024-10-16T00:00:00Z,2024-09-13T04:00:00Z,2024-10-25T00:00:00Z
166,100166,274,False,rejected,891,22,7,7,10,3.0,,"Grand Rapids, MI",2025-07-11T00:00:00Z,2025-08-23T00:00:00Z,,2025-07-13T00:00:00Z,2025-07-09T19:00:00Z,2025-07-23T00:00:00Z
167,100167,191,False,rejected,471,21,1,1,2,2.0,,"Ann Arbor, MI",2025-06-30T00:00:00Z,2025-08-03T00:00:00Z,,2025-10-26T00:00:00Z,2025-06-28T15:00:00Z,2025-11-06T00:00:00Z
168,100168,244,False,hired,1054,17,5,5,10,,,"Rockford, IL",2024-02-20T00:00:00Z,,2024-05-20T00:00:00Z,2024-05-23T00:00:00Z,2024-02-18T19:00:00Z,2024-06-04T00:00:00Z
169,100169,124,False,active,1346,10,5,5,10,,,"Peoria, IL",2024-10-19T00:00:00Z,,,2025-01-19T00:00:00Z,2024-10-17T03:00:00Z,2025-02-03T00:00:00Z
170,100170,312,False,active,952,12,9,9,2,,,"Madison, WI",2025-09-30T00:00:00Z,,,2026-01-28T00:00:00Z,2025-09-29T02:00:00Z,2026-02-27T00:00:00Z
171,100171,146,False,active,1028,7,7,7,2,,,"Fort Wayne, IN",2024-12-15T00:00:00Z,,,2025-03-31T00:00:00Z,2024-12-13T20:00:00Z,2025-04-15T00:00:00Z
172,100172,183,False,active,1178,5,9,9,10,,,"Ann Arbor, MI",2024-10-12T00:00:00Z,,,2024-10-30T00:00:00Z,2024-10-11T22:00:00Z,2024-11-16T00:00:00Z
173,100173,269,False,active,1345,28,5,5,2,,,"South Bend, IN",2025-04-13T00:00:00Z,,,2025-06-25T00:00:00Z,2025-04-11T20:00:00Z,2025-07-10T00:00:00Z
174,100174,166,False,rejected,467,25,1,1,2,8.0,,"Madison, WI",2025-06-11T00:00:00Z,2025-08-07T00:00:00Z,,2025-08-22T00:00:00Z,2025-06-10T05:00:00Z,2025-09-16T00:00:00Z
175,100175,139,False,rejected,1480,14,1,1,2,1.0,,"Rockford, IL",2025-06-08T00:00:00Z,2025-06-22T00:00:00Z,,2025-06-12T00:00:00Z,2025-06-07T23:00:00Z,2025-07-03T00:00:00Z
176,100176,52,False,active,762,2,5,5,10,,,"Chicago, IL",2024-10-13T00:00:00Z,,,2025-01-25T00:00:00Z,2024-10-11T14:00:00Z,2025-02-07T00:00:00Z
177,100177,11,False,active,978,19,9,9,6,,,"Fort Wayne, IN",2025-10-25T00:00:00Z,,,2025-12-11T00:00:00Z,2025-10-23T18:00:00Z,2025-12-11T00:00:00Z
178,100178,146,False,rejected,201,31,7,7,10,5.0,,"Milwaukee, WI",2024-12-20T00:00:00Z,2024-12-25T00:00:00Z,,2025-01-24T00:00:00Z,2024-12-19T14:00:00Z,2025-02-03T00:00:00Z
179,100179,247,False,active,414,32,5,5,10,,,"Chicago, IL",2025-02-10T00:00:00Z,,,2025-02-11T00:00:00Z,2025-02-08T13:00:00Z,2025-03-08T00:00:00Z
180,100180,151,False,active,335,18,9,9,10,,,"Green Bay, WI",2025-04-14T00:00:00Z,,,2025-05-28T00:00:00Z,2025-04-12T05:00:00Z,2025-06-13T00:00:00Z
181,100181,65,False,active,399,10,1,1,2,,,"Milwaukee, WI",2025-02-01T00:00:00Z,,,2025-04-21T00:00:00Z,2025-01-31T16:00:00Z,2025-05-06T00:00:00Z
182,100182,55,False,active,996,11,5,5,2,,,"Madison, WI",2024-10-15T00:00:00Z,,,2024-11-02T00:00:00Z,2024-10-14T02:00:00Z,2024-11-30T00:00:00Z
183,100183,57,False,rejected,937,8,9,9,2,1.0,,"Indianapolis, IN",2025-10-24T00:00:00Z,2025-11-18T00:00:00Z,,2026-02-18T00:00:00Z,2025-10-22T04:00:00Z,2026-02-28T00:00:00Z
184,100184,40,False,active,1182,28,1,1,10,,,"Madison, WI",2024-06-04T00:00:00Z,,,2024-09-23T00:00:00Z,2024-06-03T20:00:00Z,2024-10-23T00:00:00Z
185,100185,113,False,hired,1257,29,7,7,2,,,"South Bend, IN",2024-12-01T00:00:00Z,,2025-02-03T00:00:00Z,2025-01-07T00:00:00Z,2024-11-29T15:00:00Z,2025-01-09T00:00:00Z
186,100186,225,False,active,996,5,1,1,2,,,"Fort Wayne, IN",2024-05-12T00:00:00Z,,,2024-05-29T00:00:00Z,2024-05-11T03:00:00Z,2024-06-10T00:00:00Z
187,100187,243,False,active,1240,17,5,5,6,,,"Rockford, IL",2024-05-16T00:00:00Z,,,2024-06-24T00:00:00Z,2024-05-15T14:00:00Z,2024-07-23T00:00:00Z
188,100188,163,False,rejected,887,2,5,5,10,1.0,,"Fort Wayne, IN",2024-03-07T00:00:00Z,2024-03-19T00:00:00Z,,2024-06-27T00:00:00Z,2024-03-06T19:00:00Z,2024-07-09T00:00:00Z
189,100189,60,False,hired,1257,14,9,9,2,,,"Chicago, IL",2025-10-10T00:00:00Z,,2025-12-13T00:00:00Z,2025-12-29T00:00:00Z,2025-10-08T10:00:00Z,2025-12-31T00:00:00Z
190,100190,186,False,active,245,32,7,7,2,,,"Milwaukee, WI",2025-12-09T00:00:00Z,,,2026-01-07T00:00:00Z,2025-12-08T19:00:00Z,2026-01-27T00:00:00Z
191,100191,261,False,rejected,814,9,7,7,10,1.0,,"Madison, WI",2025-12-22T00:00:00Z,2026-02-06T00:00:00Z,,2026-04-13T00:00:00Z,2025-12-20T20:00:00Z,2026-04-28T00:00:00Z
192,100192,282,False,rejected,444,21,7,7,2,3.0,,"Detroit, MI",2025-01-18T00:00:00Z,2025-01-21T00:00:00Z,,2025-01-27T00:00:00Z,2025-01-16T10:00:00Z,2025-01-29T00:00:00Z
193,100193,206,False,hired,870,12,7,7,10,,,"Chicago, IL",2025-03-02T00:00:00Z,,2025-04-20T00:00:00Z,2025-04-08T00:00:00Z,2025-02-28T03:00:00Z,2025-05-06T00:00:00Z
194,100194,213,False,rejected,1389,8,1,1,2,3.0,,"Madison, WI",2025-09-15T00:00:00Z,2025-11-03T00:00:00Z,,2025-10-16T00:00:00Z,2025-09-13T21:00:00Z,2025-11-01T00:00:00Z
195,100195,84,False,active,683,2,7,7,10,,,"Detroit, MI",2024-01-28T00:00:00Z,,,2024-05-23T00:00:00Z,2024-01-26T04:00:00Z,2024-06-01T00:00:00Z
196,100196,247,False,rejected,22,9,9,9,10,7.0,,"Ann Arbor, MI",2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,,2025-06-05T00:00:00Z,2025-05-16T03:00:00Z,2025-06-20T00:00:00Z
197,100197,97,False,hired,545,19,7,7,6,,,"Green Bay, WI",2025-09-27T00:00:00Z,,2025-11-30T00:00:00Z,2026-01-09T00:00:00Z,2025-09-25T09:00:00Z,2026-01-09T00:00:00Z
198,100198,239,False,active,142,10,5,5,10,,,"Madison, WI",2025-10-22T00:00:00Z,,,2025-11-15T00:00:00Z,2025-10-21T12:00:00Z,2025-12-03T00:00:00Z
199,100199,20,False,rejected,1361,1,1,1,10,1.0,,"Detroit, MI",2024-11-26T00:00:00Z,2024-12-06T00:00:00Z,,2025-02-01T00:00:00Z,2024-11-25T07:00:00Z,2025-02-20T00:00:00Z
200,100200,101,False,active,1292,27,7,7,2,,,"South Bend, IN",2025-07-07T00:00:00Z,,,2025-09-07T00:00:00Z,2025-07-05T20:00:00Z,2025-09-12T00:00:00Z
201,100201,315,False,active,130,26,5,5,6,,,"Green Bay, WI",2025-09-17T00:00:00Z,,,2025-12-11T00:00:00Z,2025-09-16T03:00:00Z,2026-01-01T00:00:00Z
202,100202,243,False,active,1369,16,5,5,6,,,"Milwaukee, WI",2024-06-09T00:00:00Z,,,2024-07-11T00:00:00Z,2024-06-08T10:00:00Z,2024-07-24T00:00:00Z
203,100203,32,False,rejected,472,17,9,9,2,6.0,,"Fort Wayne, IN",2024-03-13T00:00:00Z,2024-03-28T00:00:00Z,,2024-06-10T00:00:00Z,2024-03-12T05:00:00Z,2024-06-15T00:00:00Z
204,100204,94,False,hired,1552,26,9,9,6,,,"Detroit, MI",2025-07-29T00:00:00Z,,2025-08-29T00:00:00Z,2025-09-24T00:00:00Z,2025-07-28T22:00:00Z,2025-10-22T00:00:00Z
205,100205,122,False,rejected,1054,4,7,7,6,5.0,,"Indianapolis, IN",2024-07-07T00:00:00Z,2024-08-12T00:00:00Z,,2024-07-18T00:00:00Z,2024-07-06T07:00:00Z,2024-08-04T00:00:00Z
206,100206,81,False,active,658,7,7,7,2,,,"Grand Rapids, MI",2024-01-22T00:00:00Z,,,2024-03-10T00:00:00Z,2024-01-21T22:00:00Z,2024-03-25T00:00:00Z
207,100207,41,False,rejected,65,14,9,9,6,5.0,,"Fort Wayne, IN",2025-08-16T00:00:00Z,2025-09-16T00:00:00Z,,2025-08-25T00:00:00Z,2025-08-15T11:00:00Z,2025-09-07T00:00:00Z
208,100208,54,False,active,1361,15,5,5,2,,,"Grand Rapids, MI",2024-04-26T00:00:00Z,,,2024-07-21T00:00:00Z,2024-04-24T15:00:00Z,2024-07-30T00:00:00Z
209,100209,153,False,hired,825,9,5,5,10,,,"South Bend, IN",2024-12-25T00:00:00Z,,2025-03-20T00:00:00Z,2025-01-31T00:00:00Z,2024-12-24T19:00:00Z,2025-02-23T00:00:00Z
210,100210,61,False,active,98,6,9,9,2,,,"Rockford, IL",2024-07-01T00:00:00Z,,,2024-08-27T00:00:00Z,2024-06-29T03:00:00Z,2024-09-14T00:00:00Z
211,100211,13,False,converted,849,25,9,9,2,,,"Indianapolis, IN",2024-07-26T00:00:00Z,,,2024-09-09T00:00:00Z,2024-07-24T04:00:00Z,2024-10-03T00:00:00Z
212,100212,141,False,active,266,22,5,5,10,,,"Indianapolis, IN",2025-07-27T00:00:00Z,,,2025-10-19T00:00:00Z,2025-07-25T03:00:00Z,2025-11-02T00:00:00Z
213,100213,204,False,rejected,1292,22,7,7,2,1.0,,"Ann Arbor, MI",2024-02-28T00:00:00Z,2024-03-14T00:00:00Z,,2024-04-10T00:00:00Z,2024-02-26T08:00:00Z,2024-04-27T00:00:00Z
214,100214,177,False,rejected,1419,28,9,9,10,4.0,,"Rockford, IL",2024-08-02T00:00:00Z,2024-09-10T00:00:00Z,,2024-09-06T00:00:00Z,2024-07-31T22:00:00Z,2024-09-18T00:00:00Z
215,100215,191,False,active,4,4,7,7,2,,,"Green Bay, WI",2025-10-20T00:00:00Z,,,2026-02-09T00:00:00Z,2025-10-19T23:00:00Z,2026-02-09T00:00:00Z
216,100216,61,False,active,73,16,5,5,6,,,"South Bend, IN",2025-11-01T00:00:00Z,,,2026-01-09T00:00:00Z,2025-10-30T05:00:00Z,2026-01-18T00:00:00Z
217,100217,197,False,active,1209,33,5,5,10,,,"Grand Rapids, MI",2025-05-19T00:00:00Z,,,2025-08-31T00:00:00Z,2025-05-17T08:00:00Z,2025-09-21T00:00:00Z
218,100218,186,False,rejected,787,22,9,9,10,6.0,,"Rockford, IL",2024-07-11T00:00:00Z,2024-08-12T00:00:00Z,,2024-08-27T00:00:00Z,2024-07-09T03:00:00Z,2024-09-15T00:00:00Z
219,100219,197,False,rejected,836,5,9,9,10,2.0,,"Fort Wayne, IN",2024-03-28T00:00:00Z,2024-05-06T00:00:00Z,,2024-06-30T00:00:00Z,2024-03-26T18:00:00Z,2024-07-23T00:00:00Z
220,100220,141,False,active,545,3,9,9,2,,,"South Bend, IN",2024-08-06T00:00:00Z,,,2024-11-25T00:00:00Z,2024-08-04T21:00:00Z,2024-12-23T00:00:00Z
221,100221,28,False,active,1369,18,5,5,10,,,"Rockford, IL",2025-07-10T00:00:00Z,,,2025-07-16T00:00:00Z,2025-07-08T03:00:00Z,2025-07-31T00:00:00Z
222,100222,201,False,rejected,308,13,1,1,2,2.0,,"Fort Wayne, IN",2025-08-07T00:00:00Z,2025-09-20T00:00:00Z,,2025-10-24T00:00:00Z,2025-08-06T14:00:00Z,2025-11-15T00:00:00Z
223,100223,77,False,active,46,6,1,1,6,,,"Indianapolis, IN",2024-08-21T00:00:00Z,,,2024-11-19T00:00:00Z,2024-08-20T07:00:00Z,2024-12-01T00:00:00Z
224,100224,160,False,active,189,11,7,7,2,,,"South Bend, IN",2025-12-10T00:00:00Z,,,2026-01-28T00:00:00Z,2025-12-08T13:00:00Z,2026-02-19T00:00:00Z
225,100225,259,False,active,29,23,9,9,10,,,"Detroit, MI",2024-07-28T00:00:00Z,,,2024-10-15T00:00:00Z,2024-07-27T12:00:00Z,2024-11-07T00:00:00Z
226,100226,261,False,rejected,1596,1,5,5,10,1.0,,"Green Bay, WI",2024-05-27T00:00:00Z,2024-07-22T00:00:00Z,,2024-09-04T00:00:00Z,2024-05-25T06:00:00Z,2024-09-14T00:00:00Z
227,100227,127,False,active,128,15,5,5,10,,,"Ann Arbor, MI",2025-09-19T00:00:00Z,,,2025-11-24T00:00:00Z,2025-09-17T09:00:00Z,2025-11-25T00:00:00Z
228,100228,219,False,active,99,23,5,5,10,,,"Detroit, MI",2024-01-19T00:00:00Z,,,2024-05-01T00:00:00Z,2024-01-17T13:00:00Z,2024-05-09T00:00:00Z
229,100229,118,False,active,666,19,9,9,10,,,"South Bend, IN",2025-05-02T00:00:00Z,,,2025-06-02T00:00:00Z,2025-05-01T00:00:00Z,2025-06-09T00:00:00Z
230,100230,52,False,active,1159,14,9,9,10,,,"Indianapolis, IN",2024-06-28T00:00:00Z,,,2024-09-07T00:00:00Z,2024-06-26T04:00:00Z,2024-09-30T00:00:00Z
231,100231,322,False,rejected,1206,15,5,5,6,3.0,,"Ann Arbor, MI",2024-03-15T00:00:00Z,2024-05-03T00:00:00Z,,2024-04-19T00:00:00Z,2024-03-13T12:00:00Z,2024-05-18T00:00:00Z
232,100232,306,False,rejected,562,32,5,5,6,7.0,,"Chicago, IL",2025-01-24T00:00:00Z,2025-02-11T00:00:00Z,,2025-02-26T00:00:00Z,2025-01-22T19:00:00Z,2025-03-17T00:00:00Z
233,100233,162,False,active,1198,17,5,5,2,,,"Peoria, IL",2024-04-13T00:00:00Z,,,2024-04-27T00:00:00Z,2024-04-12T12:00:00Z,2024-05-12T00:00:00Z
234,100234,122,False,rejected,905,27,9,9,2,7.0,,"Green Bay, WI",2025-10-27T00:00:00Z,2025-11-21T00:00:00Z,,2026-01-03T00:00:00Z,2025-10-26T14:00:00Z,2026-01-30T00:00:00Z
235,100235,122,False,active,661,23,1,1,2,,,"Detroit, MI",2024-01-03T00:00:00Z,,,2024-03-13T00:00:00Z,2024-01-01T07:00:00Z,2024-03-13T00:00:00Z
236,100236,244,False,active,1182,23,5,5,6,,,"Indianapolis, IN",2024-05-17T00:00:00Z,,,2024-06-02T00:00:00Z,2024-05-16T12:00:00Z,2024-06-04T00:00:00Z
237,100237,62,False,active,108,18,7,7,10,,,"Fort Wayne, IN",2025-01-26T00:00:00Z,,,2025-03-02T00:00:00Z,2025-01-24T22:00:00Z,2025-03-18T00:00:00Z
238,100238,174,False,rejected,89,19,7,7,2,8.0,,"Chicago, IL",2025-08-12T00:00:00Z,2025-08-16T00:00:00Z,,2025-12-03T00:00:00Z,2025-08-10T07:00:00Z,2025-12-10T00:00:00Z
239,100239,26,False,active,983,28,7,7,10,,,"Rockford, IL",2025-02-15T00:00:00Z,,,2025-04-07T00:00:00Z,2025-02-14T04:00:00Z,2025-04-28T00:00:00Z
240,100240,262,False,active,1296,28,7,7,6,,,"Indianapolis, IN",2024-01-09T00:00:00Z,,,2024-03-10T00:00:00Z,2024-01-07T17:00:00Z,2024-04-09T00:00:00Z
241,100241,162,False,active,166,24,5,5,6,,,"Madison, WI",2024-07-12T00:00:00Z,,,2024-07-22T00:00:00Z,2024-07-11T10:00:00Z,2024-07-24T00:00:00Z
242,100242,122,False,hired,261,30,9,9,6,,,"Grand Rapids, MI",2025-09-15T00:00:00Z,,2025-11-18T00:00:00Z,2025-12-14T00:00:00Z,2025-09-14T13:00:00Z,2025-12-23T00:00:00Z
243,100243,200,False,active,211,28,5,5,2,,,"South Bend, IN",2025-10-24T00:00:00Z,,,2026-01-02T00:00:00Z,2025-10-22T23:00:00Z,2026-01-08T00:00:00Z
244,100244,295,False,rejected,377,11,1,1,10,4.0,,"Ann Arbor, MI",2024-03-28T00:00:00Z,2024-04-02T00:00:00Z,,2024-03-29T00:00:00Z,2024-03-26T04:00:00Z,2024-04-19T00:00:00Z
245,100245,64,False,active,285,1,1,1,10,,,"Rockford, IL",2024-07-01T00:00:00Z,,,2024-10-13T00:00:00Z,2024-06-29T17:00:00Z,2024-11-09T00:00:00Z
246,100246,256,False,active,869,28,7,7,2,,,"Milwaukee, WI",2025-06-14T00:00:00Z,,,2025-07-16T00:00:00Z,2025-06-12T09:00:00Z,2025-08-12T00:00:00Z
247,100247,139,False,active,433,9,5,5,10,,,"Chicago, IL",2025-12-10T00:00:00Z,,,2026-02-09T00:00:00Z,2025-12-08T10:00:00Z,2026-03-08T00:00:00Z
248,100248,24,False,rejected,1062,4,5,5,10,2.0,,"Detroit, MI",2025-06-07T00:00:00Z,2025-06-11T00:00:00Z,,2025-08-15T00:00:00Z,2025-06-05T09:00:00Z,2025-08-23T00:00:00Z
249,100249,177,False,hired,110,30,7,7,6,,,"Fort Wayne, IN",2024-07-10T00:00:00Z,,2024-09-18T00:00:00Z,2024-08-28T00:00:00Z,2024-07-09T06:00:00Z,2024-09-23T00:00:00Z
250,100250,204,False,active,1087,11,7,7,2,,,"Madison, WI",2024-02-25T00:00:00Z,,,2024-06-02T00:00:00Z,2024-02-24T01:00:00Z,2024-06-14T00:00:00Z
251,100251,273,False,active,333,17,5,5,2,,,"Detroit, MI",2024-03-20T00:00:00Z,,,2024-05-09T00:00:00Z,2024-03-18T11:00:00Z,2024-06-01T00:00:00Z
252,100252,39,False,active,30,6,5,5,10,,,"South Bend, IN",2025-07-01T00:00:00Z,,,2025-10-25T00:00:00Z,2025-06-29T01:00:00Z,2025-11-12T00:00:00Z
253,100253,16,False,active,1028,13,5,5,2,,,"Fort Wayne, IN",2025-11-01T00:00:00Z,,,2026-02-20T00:00:00Z,2025-10-30T13:00:00Z,2026-03-13T00:00:00Z
254,100254,24,False,active,1057,30,9,9,10,,,"Fort Wayne, IN",2024-04-11T00:00:00Z,,,2024-07-22T00:00:00Z,2024-04-10T11:00:00Z,2024-08-15T00:00:00Z
255,100255,222,False,rejected,1370,25,9,9,2,1.0,,"Indianapolis, IN",2024-11-12T00:00:00Z,2024-12-04T00:00:00Z,,2025-01-23T00:00:00Z,2024-11-11T14:00:00Z,2025-02-02T00:00:00Z
256,100256,178,False,active,1216,24,7,7,10,,,"Chicago, IL",2025-08-27T00:00:00Z,,,2025-08-28T00:00:00Z,2025-08-25T10:00:00Z,2025-09-27T00:00:00Z
257,100257,109,False,hired,1370,29,9,9,10,,,"Peoria, IL",2025-04-24T00:00:00Z,,2025-06-29T00:00:00Z,2025-07-20T00:00:00Z,2025-04-22T06:00:00Z,2025-08-14T00:00:00Z
258,100258,67,False,active,1447,27,5,5,6,,,"Rockford, IL",2024-04-10T00:00:00Z,,,2024-08-07T00:00:00Z,2024-04-09T20:00:00Z,2024-08-22T00:00:00Z
259,100259,319,False,active,335,28,7,7,6,,,"Detroit, MI",2025-10-26T00:00:00Z,,,2026-01-30T00:00:00Z,2025-10-25T08:00:00Z,2026-02-24T00:00:00Z
260,100260,186,False,active,852,15,5,5,2,,,"Peoria, IL",2024-08-07T00:00:00Z,,,2024-10-01T00:00:00Z,2024-08-05T21:00:00Z,2024-10-08T00:00:00Z
261,100261,30,False,rejected,1565,7,7,7,10,6.0,,"South Bend, IN",2024-12-14T00:00:00Z,2025-01-24T00:00:00Z,,2025-04-10T00:00:00Z,2024-12-12T04:00:00Z,2025-04-24T00:00:00Z
262,100262,111,False,rejected,376,28,7,7,2,4.0,,"Fort Wayne, IN",2025-06-14T00:00:00Z,2025-06-27T00:00:00Z,,2025-10-11T00:00:00Z,2025-06-12T22:00:00Z,2025-10-12T00:00:00Z
263,100263,238,False,rejected,312,31,7,7,2,2.0,,"Chicago, IL",2024-10-22T00:00:00Z,2024-11-30T00:00:00Z,,2024-10-23T00:00:00Z,2024-10-21T04:00:00Z,2024-11-09T00:00:00Z
264,100264,269,False,active,1419,20,7,7,6,,,"Ann Arbor, MI",2024-09-14T00:00:00Z,,,2024-10-31T00:00:00Z,2024-09-13T11:00:00Z,2024-11-15T00:00:00Z
